epoch,train_loss,train_time,val_loss,val_acc
1,0.6883405877993657,3.4856841564178467,0.6661724607086181,0.60852
2,0.6452534907903427,3.2242090702056885,0.6222649974250793,0.64892
3,0.6062602541385553,3.143383264541626,0.6053277514266968,0.66728
